id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
8174,1.483795,-1.234323,0.185828,0.858557,-0.269643,0.904712,-0.72357,-0.696663,-1.521944,-1.530046
18229,-1.13672,-1.234323,1.451114,-1.057295,2.876461,1.794564,2.617654,1.809921,1.899436,1.999879
28629,-0.674276,0.810161,-1.079457,0.858557,-0.378129,0.014861,0.111736,0.138865,0.188746,0.234917
13066,-0.674276,0.810161,0.185828,0.858557,-0.595102,0.014861,0.111736,0.138865,0.188746,0.234917
27383,0.096463,-1.234323,-1.079457,0.858557,-0.05267,0.014861,0.111736,0.138865,0.188746,0.234917
26465,-0.905498,0.810161,1.451114,0.858557,1.683111,0.014861,0.111736,0.138865,0.188746,0.234917
10192,0.558907,0.810161,-1.079457,-1.057295,-0.269643,-0.874991,0.111736,0.138865,0.188746,0.234917
7603,-1.213794,0.810161,1.451114,-1.057295,1.249166,0.014861,0.111736,0.138865,0.188746,0.234917
23079,0.096463,0.810161,3.981685,-1.057295,0.598248,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
13957,-0.75135,0.810161,1.451114,-1.057295,1.14068,0.014861,0.111736,0.138865,1.899436,1.999879
3487,-0.288907,0.810161,0.185828,0.858557,-1.137534,-0.874991,-0.72357,-0.696663,0.188746,0.234917
9204,-0.905498,0.810161,1.451114,0.858557,1.574625,-1.764843,-1.558876,-1.532192,-0.666599,0.234917
4377,-0.905498,0.810161,1.451114,-1.057295,1.249166,0.904712,-1.558876,-1.532192,-1.521944,-1.530046
23771,1.098425,0.810161,0.185828,-1.057295,2.876461,0.014861,0.111736,0.138865,0.188746,0.234917
8013,-0.057685,-1.234323,-1.079457,-1.057295,2.117057,0.014861,0.111736,0.138865,0.188746,0.234917
7306,-0.905498,-1.234323,0.185828,2.77441,1.683111,0.014861,0.111736,0.138865,0.188746,0.234917
13116,0.327685,0.810161,0.185828,-1.057295,0.923707,0.014861,0.111736,0.138865,0.188746,0.234917
25341,-0.674276,0.810161,-1.079457,0.858557,-1.137534,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
7857,1.021351,0.810161,-1.079457,0.858557,-1.137534,0.904712,4.288266,3.480978,2.754781,1.999879
29963,-0.905498,-1.234323,0.185828,0.858557,-0.595102,0.904712,-0.72357,1.809921,-0.666599,-0.647565
5714,-1.059646,0.810161,0.185828,0.858557,-1.462993,2.684416,1.782348,0.138865,0.188746,1.999879
6371,-0.365981,-1.234323,0.185828,0.858557,-0.486615,2.684416,2.617654,1.809921,1.899436,-1.530046
13064,-0.597202,-1.234323,-1.079457,0.858557,-0.486615,0.014861,0.111736,0.138865,0.188746,0.234917
25127,4.412605,-1.234323,-1.079457,-1.057295,1.574625,0.014861,0.111736,0.138865,0.188746,0.234917
26172,-0.674276,0.810161,0.185828,-1.057295,1.032193,0.014861,0.111736,0.138865,0.188746,0.234917
4187,0.096463,-1.234323,1.451114,0.858557,1.14068,0.014861,0.111736,0.138865,0.188746,0.234917
6886,0.713055,0.810161,-1.079457,0.858557,-0.269643,0.014861,0.111736,0.138865,0.188746,0.234917
14549,-0.288907,-1.234323,0.185828,-1.057295,-0.05267,0.014861,0.111736,0.138865,0.188746,-1.530046
26448,1.329647,0.810161,0.185828,-1.057295,1.357652,0.014861,0.111736,0.138865,0.188746,0.234917
25071,0.558907,-1.234323,-1.079457,-1.057295,1.357652,0.014861,0.111736,0.138865,0.188746,0.234917
17549,-0.828424,0.810161,0.185828,-1.057295,1.357652,0.014861,0.111736,0.138865,0.188746,0.234917
25724,0.019389,0.810161,-1.079457,0.858557,0.272789,-0.874991,-0.72357,-0.696663,-0.666599,-1.530046
21504,-0.520128,0.810161,0.185828,0.858557,-1.24602,0.014861,0.111736,0.138865,0.188746,0.234917
4183,-0.674276,-1.234323,0.185828,0.858557,-0.812074,0.014861,0.111736,0.138865,0.188746,0.234917
10832,-0.674276,0.810161,-1.079457,-1.057295,0.055816,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
17680,-0.75135,0.810161,-1.079457,0.858557,-0.161156,0.014861,0.111736,0.138865,0.188746,0.234917
24891,-0.674276,-1.234323,-1.079457,0.858557,-0.595102,0.014861,0.111736,1.809921,1.899436,1.999879
28947,2.56283,0.810161,-1.079457,-1.057295,0.164303,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
29735,2.56283,-1.234323,0.185828,-1.057295,1.466139,-0.874991,-0.72357,1.809921,-0.666599,-0.647565
4817,-0.905498,0.810161,0.185828,0.858557,-0.486615,0.014861,0.111736,0.138865,0.188746,0.234917
14578,0.481833,-1.234323,-1.079457,-1.057295,0.489762,0.014861,0.111736,0.138865,0.188746,0.234917
24468,0.250611,-1.234323,-1.079457,-1.057295,0.923707,0.014861,0.111736,0.138865,0.188746,0.234917
1171,-0.211833,0.810161,-1.079457,0.858557,-0.812074,0.014861,0.111736,1.809921,0.188746,0.234917
10380,1.098425,0.810161,-1.079457,0.858557,-0.703588,-0.874991,-0.72357,-0.696663,-0.666599,-1.530046
22901,-1.059646,0.810161,0.185828,-1.057295,-0.05267,1.794564,1.782348,1.809921,1.899436,1.999879
2824,-1.059646,0.810161,1.451114,-1.057295,2.334029,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
16629,0.019389,-1.234323,0.185828,-1.057295,-0.161156,0.014861,0.111736,0.138865,0.188746,1.999879
20618,-0.597202,-1.234323,-1.079457,0.858557,-0.703588,0.014861,0.111736,0.138865,0.188746,0.234917
26872,0.944277,-1.234323,-1.079457,-1.057295,1.032193,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
1721,0.635981,0.810161,-1.079457,0.858557,0.055816,0.014861,0.111736,0.138865,0.188746,0.234917
5085,-0.211833,-1.234323,1.451114,-1.057295,1.032193,1.794564,1.782348,1.809921,1.899436,1.999879
17247,-0.905498,0.810161,0.185828,-1.057295,0.164303,0.904712,1.782348,0.138865,0.188746,0.234917
28829,-0.057685,0.810161,0.185828,-1.057295,-0.486615,0.014861,0.111736,0.138865,0.188746,0.234917
19331,1.175499,0.810161,-1.079457,-1.057295,0.598248,0.014861,0.111736,0.138865,0.188746,0.234917
10891,-0.443054,0.810161,-1.079457,-1.057295,-0.378129,0.904712,1.782348,0.138865,0.188746,0.234917
11982,0.250611,0.810161,0.185828,-1.057295,1.683111,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
6302,-0.365981,0.810161,0.185828,0.858557,1.466139,0.014861,0.111736,0.138865,0.188746,-1.530046
19940,0.481833,0.810161,-1.079457,-1.057295,0.706734,-0.874991,-0.72357,-0.696663,-0.666599,-1.530046
1264,-0.134759,0.810161,1.451114,-1.057295,0.815221,-0.874991,-0.72357,1.809921,0.188746,-0.647565
1635,0.019389,0.810161,0.185828,-1.057295,1.574625,0.014861,0.111736,0.138865,0.188746,0.234917
13920,1.483795,0.810161,-1.079457,0.858557,0.055816,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
19456,-0.520128,0.810161,-1.079457,2.77441,1.249166,0.014861,0.111736,0.138865,0.188746,0.234917
2333,-1.213794,-1.234323,-1.079457,0.858557,-1.354506,1.794564,1.782348,1.809921,1.899436,-1.530046
5948,-0.597202,0.810161,0.185828,-1.057295,-1.24602,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
29387,-0.211833,-1.234323,-1.079457,0.858557,-0.812074,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
23301,1.329647,0.810161,0.185828,-1.057295,-0.269643,-1.764843,-0.72357,0.138865,-0.666599,0.234917
8387,-0.828424,-1.234323,0.185828,0.858557,-0.703588,0.014861,0.111736,0.138865,0.188746,0.234917
11847,-0.365981,0.810161,0.185828,-1.057295,0.706734,0.014861,0.111736,0.138865,0.188746,0.234917
14823,-0.674276,0.810161,-1.079457,-1.057295,-0.05267,-0.874991,-0.72357,-1.532192,-1.521944,-0.647565
2190,-0.905498,0.810161,0.185828,0.858557,-1.462993,0.014861,0.111736,0.138865,0.188746,0.234917
26971,-1.13672,-1.234323,0.185828,-1.057295,-0.05267,0.014861,0.111736,0.138865,0.188746,1.999879
7954,-0.057685,-1.234323,-1.079457,-1.057295,0.706734,0.014861,0.111736,0.138865,0.188746,0.234917
23882,0.404759,-1.234323,-1.079457,0.858557,-0.812074,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
13033,-0.597202,0.810161,0.185828,-1.057295,-0.05267,0.014861,0.111736,0.138865,0.188746,0.234917
26720,-1.059646,-1.234323,0.185828,0.858557,-1.137534,0.904712,1.782348,0.138865,0.188746,1.999879
13480,1.715017,-1.234323,-1.079457,-1.057295,0.598248,1.794564,1.782348,1.809921,1.899436,1.999879
26077,-0.597202,0.810161,0.185828,-1.057295,-0.161156,0.904712,1.782348,1.809921,-0.666599,-0.647565
10622,-1.13672,0.810161,-1.079457,0.858557,-1.24602,0.014861,0.111736,0.138865,0.188746,0.234917
693,0.250611,0.810161,0.185828,-1.057295,-0.703588,1.794564,0.111736,0.138865,0.188746,0.234917
1430,-0.674276,0.810161,0.185828,0.858557,0.923707,0.014861,0.111736,0.138865,0.188746,0.234917
29554,2.17746,-1.234323,-1.079457,0.858557,-0.378129,-0.874991,-0.72357,-0.696663,-1.521944,-1.530046
29282,-1.213794,-1.234323,1.451114,0.858557,-1.137534,0.904712,1.782348,1.809921,1.899436,0.234917
24861,0.250611,-1.234323,-1.079457,0.858557,0.272789,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
1439,-0.905498,-1.234323,0.185828,0.858557,2.00857,0.904712,1.782348,0.138865,0.188746,0.234917
21141,0.867203,-1.234323,1.451114,0.858557,-0.05267,0.014861,0.111736,0.138865,0.188746,0.234917
13024,-0.674276,-1.234323,-1.079457,-1.057295,-0.812074,0.014861,0.111736,-1.532192,-1.521944,-1.530046
1322,-0.520128,0.810161,-1.079457,-1.057295,-0.05267,0.014861,0.111736,0.138865,0.188746,0.234917
12624,0.944277,-1.234323,1.451114,-1.057295,1.249166,-0.874991,-0.72357,-1.532192,-1.521944,-1.530046
1858,0.867203,-1.234323,0.185828,0.858557,-0.595102,0.014861,0.111736,0.138865,0.188746,0.234917
3226,-1.13672,0.810161,1.451114,-1.057295,0.923707,0.014861,0.111736,1.809921,0.188746,0.234917
12385,1.252573,0.810161,-1.079457,0.858557,-0.920561,0.014861,0.111736,0.138865,0.188746,1.999879
10094,0.327685,0.810161,0.185828,-1.057295,0.489762,-0.874991,-0.72357,1.809921,-0.666599,-0.647565
7826,-0.520128,0.810161,-1.079457,0.858557,-0.378129,0.904712,1.782348,0.138865,0.188746,-0.647565
25002,0.713055,-1.234323,0.185828,0.858557,-0.05267,0.014861,0.111736,0.138865,0.188746,0.234917
15197,-0.134759,0.810161,0.185828,0.858557,-1.029047,0.014861,0.111736,0.138865,0.188746,0.234917
9057,0.327685,-1.234323,-1.079457,0.858557,-0.812074,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
27849,-0.134759,0.810161,-1.079457,0.858557,-1.029047,0.014861,0.111736,0.138865,0.188746,0.234917
14087,-1.059646,-1.234323,0.185828,-1.057295,2.00857,0.014861,0.111736,0.138865,0.188746,2.88236
26175,-0.597202,0.810161,0.185828,-1.057295,-0.595102,-0.874991,-0.72357,-0.696663,-0.666599,0.234917
9489,-0.597202,-1.234323,1.451114,0.858557,-1.137534,0.014861,0.111736,0.138865,0.188746,-1.530046
514,-0.905498,-1.234323,0.185828,0.858557,-1.354506,1.794564,1.782348,1.809921,1.899436,1.999879
10231,-0.211833,-1.234323,0.185828,-1.057295,0.272789,1.794564,1.782348,1.809921,1.899436,1.999879
14810,-0.288907,-1.234323,-1.079457,-1.057295,1.032193,1.794564,0.111736,0.138865,1.899436,1.999879
26496,0.327685,0.810161,-1.079457,-1.057295,1.791598,-0.874991,-0.72357,-0.696663,-1.521944,-0.647565
14002,2.56283,-1.234323,-1.079457,-1.057295,1.900084,0.904712,0.947042,-0.696663,0.188746,-0.647565
3122,0.713055,-1.234323,1.451114,-1.057295,0.923707,0.014861,0.111736,0.138865,0.188746,0.234917
20518,-0.520128,-1.234323,0.185828,0.858557,-1.137534,0.014861,0.111736,0.138865,0.188746,0.234917
7812,0.327685,0.810161,0.185828,-1.057295,1.357652,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
9387,0.250611,0.810161,1.451114,0.858557,3.744352,-0.874991,-0.72357,-0.696663,0.188746,0.234917
4940,0.327685,-1.234323,0.185828,0.858557,-1.029047,0.014861,0.111736,0.138865,0.188746,0.234917
14013,-0.905498,-1.234323,1.451114,0.858557,0.381275,0.014861,-0.72357,-0.696663,1.899436,0.234917
24049,-0.288907,-1.234323,0.185828,0.858557,-0.920561,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
26988,-0.674276,-1.234323,0.185828,-1.057295,0.923707,0.014861,-0.72357,0.138865,0.188746,0.234917
10466,1.021351,0.810161,-1.079457,0.858557,-0.703588,-1.764843,-1.558876,-0.696663,0.188746,0.234917
28339,-0.674276,0.810161,1.451114,-1.057295,0.489762,0.014861,0.111736,0.138865,0.188746,0.234917
28075,-0.905498,0.810161,0.185828,0.858557,-1.029047,0.014861,0.111736,0.138865,0.188746,0.234917
26167,-0.288907,0.810161,-1.079457,0.858557,-0.161156,0.014861,0.111736,0.138865,0.188746,0.234917
26633,-1.213794,-1.234323,-1.079457,0.858557,-1.137534,0.014861,0.111736,0.138865,0.188746,0.234917
3469,-0.520128,0.810161,1.451114,-1.057295,1.900084,0.904712,-1.558876,-1.532192,-1.521944,-1.530046
9702,-0.905498,0.810161,0.185828,0.858557,-1.24602,-0.874991,-0.72357,-0.696663,-0.666599,0.234917
755,2.331608,0.810161,0.185828,-1.057295,0.055816,-0.874991,0.111736,0.138865,-0.666599,-0.647565
20354,-1.13672,-1.234323,0.185828,0.858557,-0.812074,0.014861,0.111736,0.138865,0.188746,0.234917
21022,0.481833,-1.234323,-1.079457,-1.057295,0.164303,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
11506,-1.13672,-1.234323,0.185828,0.858557,-1.137534,-0.874991,-0.72357,0.138865,0.188746,0.234917
3036,2.17746,-1.234323,-1.079457,-1.057295,0.164303,0.904712,-0.72357,-0.696663,-1.521944,-1.530046
22209,-0.905498,0.810161,0.185828,0.858557,-1.24602,0.014861,0.111736,0.138865,0.188746,0.234917
25638,1.869164,0.810161,-1.079457,0.858557,-0.161156,0.014861,0.111736,0.138865,0.188746,0.234917
16729,-0.905498,-1.234323,0.185828,-1.057295,-0.378129,0.014861,0.111736,0.138865,0.188746,0.234917
29342,-0.905498,-1.234323,0.185828,0.858557,-0.812074,0.014861,0.111736,1.809921,1.899436,0.234917
14739,-0.134759,0.810161,3.981685,-1.057295,1.032193,0.014861,0.111736,0.138865,0.188746,0.234917
1369,0.096463,0.810161,0.185828,0.858557,-0.920561,1.794564,1.782348,1.809921,1.899436,0.234917
12241,1.175499,0.810161,0.185828,-1.057295,1.574625,0.014861,0.111736,0.138865,1.899436,0.234917
8778,-0.75135,0.810161,-1.079457,0.858557,-1.24602,-0.874991,0.111736,0.138865,0.188746,0.234917
18819,-1.059646,0.810161,0.185828,0.858557,-1.137534,0.014861,0.111736,0.138865,0.188746,0.234917
16122,-1.13672,0.810161,0.185828,2.77441,-0.595102,0.904712,1.782348,1.809921,1.899436,0.234917
19089,-1.13672,0.810161,0.185828,0.858557,-0.920561,-0.874991,1.782348,0.138865,0.188746,0.234917
15794,-0.828424,0.810161,0.185828,0.858557,-1.354506,0.014861,0.111736,0.138865,0.188746,0.234917
4112,0.867203,0.810161,0.185828,-1.057295,1.032193,0.904712,-1.558876,-0.696663,-0.666599,-1.530046
1824,0.250611,0.810161,1.451114,0.858557,-0.595102,0.014861,0.111736,0.138865,0.188746,0.234917
3384,-0.443054,0.810161,0.185828,-1.057295,0.055816,0.904712,1.782348,0.138865,0.188746,1.999879
1358,-1.13672,0.810161,0.185828,-1.057295,-1.462993,1.794564,1.782348,1.809921,0.188746,0.234917
27726,-0.443054,0.810161,0.185828,0.858557,-1.462993,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
26327,-0.057685,0.810161,-1.079457,-1.057295,1.249166,0.904712,1.782348,0.138865,0.188746,1.999879
9087,-0.905498,-1.234323,0.185828,-1.057295,0.055816,0.014861,0.111736,0.138865,0.188746,0.234917
9060,-0.520128,0.810161,-1.079457,0.858557,-0.812074,0.014861,0.111736,0.138865,0.188746,0.234917
27195,2.331608,-1.234323,0.185828,-1.057295,-0.378129,0.014861,0.111736,0.138865,0.188746,0.234917
11447,-0.134759,0.810161,-1.079457,0.858557,-1.354506,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
10370,-0.520128,0.810161,0.185828,-1.057295,2.442516,1.794564,1.782348,0.138865,0.188746,0.234917
13951,1.792091,-1.234323,0.185828,0.858557,0.923707,0.014861,0.111736,0.138865,0.188746,0.234917
8805,-0.211833,0.810161,0.185828,0.858557,-0.703588,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
16070,-0.211833,0.810161,0.185828,0.858557,-0.269643,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
19125,-0.134759,0.810161,0.185828,0.858557,-0.378129,0.014861,0.111736,0.138865,0.188746,0.234917
8163,0.250611,-1.234323,-1.079457,0.858557,-0.486615,0.014861,0.111736,0.138865,0.188746,0.234917
9131,-0.905498,0.810161,0.185828,-1.057295,-1.24602,1.794564,0.111736,0.138865,0.188746,0.234917
26338,0.713055,0.810161,0.185828,-1.057295,0.706734,0.014861,0.111736,0.138865,0.188746,0.234917
23492,-1.059646,0.810161,1.451114,-1.057295,-0.269643,0.014861,0.111736,0.138865,0.188746,0.234917
13696,-1.13672,0.810161,0.185828,-1.057295,-0.703588,0.014861,0.111736,1.809921,2.754781,2.88236
4111,-0.597202,0.810161,0.185828,-1.057295,-0.703588,0.014861,0.111736,0.138865,0.188746,0.234917
16503,-1.13672,-1.234323,0.185828,0.858557,-1.24602,1.794564,1.782348,1.809921,0.188746,0.234917
1440,-0.288907,0.810161,0.185828,0.858557,-1.354506,0.014861,0.111736,0.138865,0.188746,0.234917
10712,-0.674276,-1.234323,0.185828,-1.057295,1.466139,0.014861,0.111736,0.138865,0.188746,0.234917
5915,0.250611,0.810161,0.185828,-1.057295,1.900084,-0.874991,-0.72357,-0.696663,-0.666599,-1.530046
19044,-0.674276,0.810161,0.185828,0.858557,-1.354506,0.014861,0.111736,-1.532192,-1.521944,-1.530046
12125,1.946238,-1.234323,-1.079457,0.858557,0.706734,0.014861,0.111736,0.138865,0.188746,0.234917
11627,-0.597202,0.810161,1.451114,0.858557,-1.354506,0.014861,-0.72357,-0.696663,0.188746,-0.647565
8592,-0.905498,-1.234323,0.185828,0.858557,-0.920561,1.794564,1.782348,0.138865,0.188746,0.234917
1133,0.790129,-1.234323,-1.079457,-1.057295,0.923707,2.684416,2.617654,3.480978,3.610125,3.764842
4517,-0.674276,0.810161,0.185828,-1.057295,0.381275,0.014861,0.111736,0.138865,0.188746,0.234917
15175,-1.059646,0.810161,0.185828,0.858557,-1.354506,0.014861,0.111736,0.138865,0.188746,0.234917
25752,1.560869,0.810161,-1.079457,0.858557,-0.595102,-0.874991,-0.72357,-0.696663,-0.666599,0.234917
21113,0.944277,-1.234323,0.185828,-1.057295,0.272789,0.904712,1.782348,0.138865,0.188746,0.234917
10638,-0.905498,-1.234323,0.185828,0.858557,-1.24602,0.014861,0.111736,0.138865,0.188746,0.234917
19653,-0.905498,0.810161,0.185828,-1.057295,-0.378129,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
5324,0.096463,0.810161,0.185828,0.858557,-0.812074,0.904712,-1.558876,-1.532192,-1.521944,-1.530046
10372,-0.520128,-1.234323,0.185828,0.858557,-0.812074,0.014861,0.111736,0.138865,0.188746,0.234917
4522,-0.905498,-1.234323,0.185828,-1.057295,1.14068,0.014861,0.111736,0.138865,0.188746,0.234917
29101,1.175499,0.810161,1.451114,-1.057295,1.791598,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
2850,-0.905498,-1.234323,-1.079457,2.77441,0.164303,0.904712,1.782348,0.138865,0.188746,0.234917
8941,0.250611,0.810161,1.451114,-1.057295,3.418893,0.014861,0.111736,0.138865,0.188746,0.234917
6400,-1.059646,-1.234323,1.451114,-1.057295,-0.269643,1.794564,0.111736,0.138865,0.188746,0.234917
17572,2.56283,0.810161,-1.079457,0.858557,-0.05267,0.014861,0.111736,0.138865,0.188746,0.234917
29801,0.327685,-1.234323,0.185828,0.858557,-0.269643,0.014861,0.111736,0.138865,0.188746,0.234917
13476,-1.059646,0.810161,0.185828,-1.057295,2.225543,0.014861,0.111736,1.809921,0.188746,0.234917
20953,-1.213794,-1.234323,1.451114,0.858557,0.164303,0.014861,0.111736,0.138865,0.188746,0.234917
28021,-0.674276,0.810161,0.185828,-1.057295,-0.703588,1.794564,0.111736,0.138865,0.188746,0.234917
23194,-0.828424,0.810161,1.451114,-1.057295,1.357652,0.014861,0.111736,0.138865,0.188746,0.234917
17567,-0.674276,0.810161,1.451114,-1.057295,0.706734,0.014861,0.111736,-1.532192,-1.521944,-1.530046
23212,-0.597202,0.810161,0.185828,0.858557,-0.161156,0.014861,0.111736,0.138865,0.188746,0.234917
3325,-0.288907,-1.234323,0.185828,0.858557,-0.269643,0.904712,1.782348,1.809921,0.188746,0.234917
16181,1.792091,0.810161,-1.079457,0.858557,-0.486615,-0.874991,-0.72357,-0.696663,-0.666599,0.234917
26424,1.946238,0.810161,-1.079457,0.858557,0.055816,0.014861,0.111736,0.138865,0.188746,0.234917
1484,1.483795,-1.234323,-1.079457,0.858557,-0.378129,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
22424,-0.443054,0.810161,0.185828,0.858557,-0.269643,0.014861,0.111736,0.138865,0.188746,0.234917
17455,0.327685,0.810161,0.185828,-1.057295,1.032193,0.014861,0.111736,0.138865,0.188746,0.234917
11105,-1.059646,0.810161,0.185828,0.858557,-1.354506,3.574267,2.617654,1.809921,1.899436,1.999879
26285,1.175499,0.810161,0.185828,-1.057295,0.706734,-0.874991,-0.72357,-1.532192,-1.521944,-1.530046
7759,0.404759,-1.234323,-1.079457,0.858557,-0.378129,0.014861,0.111736,0.138865,0.188746,0.234917
9373,-0.674276,0.810161,-1.079457,-1.057295,0.815221,-0.874991,-0.72357,-0.696663,-1.521944,-1.530046
194,0.096463,0.810161,-1.079457,0.858557,-1.24602,-0.874991,-0.72357,1.809921,0.188746,0.234917
2193,2.56283,-1.234323,-1.079457,-1.057295,0.272789,0.014861,0.111736,0.138865,0.188746,0.234917
11867,-0.597202,0.810161,0.185828,0.858557,0.489762,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
22683,1.098425,0.810161,-1.079457,-1.057295,0.381275,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
14070,-0.134759,0.810161,-1.079457,0.858557,-0.812074,-0.874991,-0.72357,-0.696663,-1.521944,-0.647565
16103,0.250611,0.810161,3.981685,-1.057295,-0.269643,0.014861,0.111736,0.138865,0.188746,0.234917
18901,-0.134759,0.810161,0.185828,0.858557,-0.920561,0.014861,0.111736,0.138865,1.899436,0.234917
23743,-1.13672,0.810161,0.185828,-1.057295,1.683111,1.794564,1.782348,1.809921,1.899436,0.234917
9897,1.483795,-1.234323,0.185828,0.858557,-0.269643,-0.874991,-0.72357,-0.696663,0.188746,-0.647565
22278,-0.75135,0.810161,1.451114,-1.057295,-0.703588,0.014861,0.111736,0.138865,0.188746,0.234917
16855,0.790129,-1.234323,-1.079457,0.858557,-0.05267,0.904712,-1.558876,-1.532192,-1.521944,-1.530046
16449,-0.905498,0.810161,0.185828,-1.057295,1.900084,0.014861,0.111736,0.138865,0.188746,0.234917
29882,1.715017,-1.234323,0.185828,-1.057295,0.164303,0.014861,0.111736,0.138865,0.188746,0.234917
18292,-0.674276,0.810161,1.451114,-1.057295,-0.269643,-0.874991,1.782348,-0.696663,-0.666599,-0.647565
5581,0.404759,-1.234323,-1.079457,-1.057295,0.706734,0.904712,1.782348,0.138865,0.188746,0.234917
4219,-0.134759,0.810161,-1.079457,-1.057295,-0.703588,-0.874991,-0.72357,-0.696663,0.188746,0.234917
6402,-0.75135,-1.234323,0.185828,-1.057295,-0.703588,0.014861,0.111736,0.138865,0.188746,0.234917
26112,0.096463,0.810161,-1.079457,0.858557,-0.05267,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
21864,-0.134759,0.810161,-1.079457,0.858557,-0.920561,0.014861,-0.72357,0.138865,-0.666599,-0.647565
26224,1.792091,0.810161,-1.079457,-1.057295,-0.812074,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
25387,-1.059646,0.810161,-1.079457,0.858557,-0.812074,0.014861,-0.72357,-0.696663,-0.666599,-1.530046
27318,-0.75135,-1.234323,1.451114,2.77441,1.249166,0.014861,0.111736,0.138865,0.188746,0.234917
13209,-1.059646,-1.234323,0.185828,0.858557,-0.161156,0.014861,0.111736,0.138865,0.188746,0.234917
18303,-0.905498,0.810161,1.451114,0.858557,-0.920561,1.794564,0.111736,0.138865,-0.666599,-0.647565
9271,0.096463,-1.234323,0.185828,0.858557,-1.029047,0.014861,0.111736,0.138865,0.188746,0.234917
13655,-0.905498,0.810161,1.451114,-1.057295,-0.05267,0.014861,0.111736,0.138865,0.188746,0.234917
5552,-1.13672,-1.234323,0.185828,-1.057295,0.489762,0.904712,1.782348,1.809921,0.188746,0.234917
11513,0.558907,0.810161,0.185828,-1.057295,-0.378129,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
27095,0.173537,-1.234323,1.451114,0.858557,-0.05267,0.014861,0.111736,0.138865,0.188746,0.234917
6029,0.250611,0.810161,-1.079457,0.858557,0.055816,0.014861,0.111736,-1.532192,-1.521944,-1.530046
9277,2.17746,-1.234323,-1.079457,0.858557,-0.486615,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
11414,1.021351,-1.234323,-1.079457,0.858557,0.164303,0.014861,0.111736,0.138865,0.188746,0.234917
22398,0.635981,0.810161,1.451114,0.858557,-0.595102,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
25338,0.250611,0.810161,0.185828,0.858557,-0.920561,0.014861,0.111736,0.138865,0.188746,0.234917
27240,0.558907,-1.234323,-1.079457,-1.057295,0.381275,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
27886,-0.674276,0.810161,1.451114,-1.057295,-0.920561,0.014861,0.111736,0.138865,0.188746,0.234917
1296,1.175499,0.810161,-1.079457,0.858557,-0.595102,0.014861,0.111736,0.138865,0.188746,0.234917
24552,0.790129,-1.234323,-1.079457,-1.057295,0.164303,0.014861,0.111736,0.138865,0.188746,0.234917
23208,1.175499,0.810161,3.981685,-1.057295,1.14068,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
1745,-0.057685,-1.234323,0.185828,0.858557,-0.703588,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
2293,-0.674276,0.810161,1.451114,-1.057295,0.815221,1.794564,1.782348,2.64545,2.754781,1.999879
9949,0.558907,0.810161,0.185828,0.858557,-0.161156,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
10755,0.404759,-1.234323,-1.079457,0.858557,-0.486615,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
27163,-0.75135,-1.234323,0.185828,0.858557,-0.486615,0.014861,0.111736,0.138865,0.188746,0.234917
3761,-0.674276,-1.234323,2.716399,0.858557,-0.920561,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
12194,0.404759,0.810161,-1.079457,-1.057295,2.00857,0.904712,-1.558876,-0.696663,-0.666599,-0.647565
21425,-0.828424,0.810161,0.185828,0.858557,-0.703588,0.014861,0.111736,0.138865,0.188746,-0.647565
